,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
54,142.10668778419495,9.881030287645933,9.379713249206542,0.08863519638276737,1400,5,2,sqrt,,False,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.8208180697475108,0.8251333877747591,0.8513837826825393,0.8393861669484841,0.8541322197772119,0.838170725386101,0.013430698523990484,14
55,55.81413516998291,0.17521289632210296,4.18008246421814,0.0405444266571835,600,2,4,sqrt,60,False,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': False}",0.8028206289867318,0.8062231971834618,0.833364406771103,0.8213393061845633,0.8363725284955316,0.8200240135242783,0.01366300845163363,46
56,73.43411626815796,0.343249145997497,10.155745315551759,0.18296886700374945,1600,5,1,auto,10,True,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",0.4283116591173439,0.4316074150120256,0.4595018757668747,0.4392815405106958,0.45139296769679693,0.44201909162074743,0.011809387756436189,92
57,125.74370131492614,0.9096698101748852,11.900908517837525,0.07004422313190044,1800,2,2,auto,80,True,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8040494082675633,0.8052296539640174,0.833281425805027,0.8237715486000045,0.8359705931954525,0.820460525966413,0.013544037618672717,42
58,125.23131465911865,13.98199570009235,9.342517709732055,0.11924986422218191,1400,2,1,auto,100,True,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.8181936591485531,0.8217422805495133,0.8488800279245591,0.8379726964236442,0.8518810070133637,0.8357339342119265,0.013725796280759558,17
59,92.1570885181427,0.38367290566727325,9.158380889892578,0.0772001481610833,1400,10,2,sqrt,80,True,"{'n_estimators': 1400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': True}",0.784560201556554,0.7809428316826281,0.81635901031405,0.8058656351538797,0.820194600693246,0.8015844558800715,0.0161174149877993,65
60,17.9978786945343,0.14296376718711978,1.607262945175171,0.048055299488846966,200,2,1,sqrt,50,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.812199937756533,0.8212718537426444,0.8480564486561729,0.837096036081099,0.8510792827916938,0.8339407118056286,0.015073831194725842,19
61,18.84549512863159,0.2977943297079963,2.708670473098755,0.049533619597774636,400,2,4,sqrt,10,True,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.42760999496241586,0.4244492138275028,0.44384029083803556,0.440828049343952,0.43320929439555295,0.43398736867349175,0.007431388566271333,98
62,90.56007499694825,0.12825087719426365,6.666967248916626,0.06600645358375072,1000,10,4,auto,80,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': False}",0.7992326438453318,0.7949484190934331,0.8314451865112883,0.8184811359770697,0.8332884291376647,0.8154791629129574,0.015915756588238423,58
63,110.39196519851684,0.25059241869232457,8.03437671661377,0.04913790758380304,1200,10,2,auto,,False,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",0.8100302807292912,0.8125425427817952,0.8393068436123411,0.8269462308700053,0.841052263453697,0.8259756322894258,0.012966651027159057,24
64,101.93376379013061,0.4759949244434491,10.280474615097045,0.09245051834709568,1600,10,1,sqrt,20,True,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.769322178089245,0.7655681458507189,0.8027378390101334,0.7925151550874453,0.8077406415327484,0.7875767919140582,0.017195563606705263,87
65,105.04729409217835,0.295885446676938,10.461118412017822,0.03989824030035827,1600,10,2,auto,,True,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",0.7831736263438693,0.7809998585498924,0.8164032234067321,0.8056767543078555,0.8198471735160104,0.8012201272248719,0.016321092166230802,66
