wlbWellboreName,wlbWell,wlbDrillingOperator,wlbProductionLicence,wlbPurpose,wlbStatus,wlbContent,wlbWellType,wlbSubSea,wlbEntryDate,wlbCompletionDate,wlbField,wlbDrillPermit,wlbDiscovery,wlbDiscoveryWellbore,wlbBottomHoleTemperature,wlbSiteSurvey,wlbSeismicLocation,wlbMaxInclation,wlbKellyBushElevation,wlbFinalVerticalDepth,wlbTotalDepth,wlbWaterDepth,wlbKickOffPoint,wlbAgeAtTd,wlbFormationAtTd,wlbMainArea,wlbDrillingFacility,wlbFacilityTypeDrilling,wlbDrillingFacilityFixedOrMoveable,wlbLicensingActivity,wlbMultilateral,wlbPurposePlanned,wlbEntryYear,wlbCompletionYear,wlbReclassFromWellbore,wlbReentryExplorationActivity,wlbPlotSymbol,wlbFormationWithHc1,wlbAgeWithHc1,wlbFormationWithHc2,wlbAgeWithHc2,wlbFormationWithHc3,wlbAgeWithHc3,wlbDrillingDays,wlbReentry,wlbLicenceTargetName,wlbPluggedAbandonDate,wlbPluggedDate,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbPressReleaseUrl,wlbFactPageUrl,wlbFactMapUrl,wlbDiskosWellboreType,wlbDiskosWellboreParent,wlbWdssQcDate,wlbReleasedDate,wlbDateReclass,wlbNpdidWellbore,dscNpdidDiscovery,fldNpdidField,fclNpdidFacilityDrilling,wlbNpdidWellboreReclass,prlNpdidProductionLicence,wlbNpdidSiteSurvey,wlbDateUpdated,wlbDateUpdatedMax,datesyncNPD
34_4-15 A,34_4-15,Neptune Energy Norge AS,882,WILDCAT,PLUGGED,OIL,EXPLORATION, NO,16.07.2020,12.08.2020,,1821-L,34_4-15 S (Dugong),NO,,NEP19303,NEP13903-02019. SP 1184. NEP19303-04030. SP 1211,,27.3,,3844,332.4,2012,EARLY JURASSIC      ,,NORTH SEA,DEEPSEA YANTAI,SEMISUB STEEL,MOVEABLE,TFO2016,NO,WILDCAT,2020,2020,,,5,,MIDDLE JURASSIC,,MIDDLE JURASSIC,,                    ,28,NO,,,12.08.2020,ED50  ,61,33,45.84,N,2,2,37.52,E,61.562733,2.043756,6826005.63,449196.91,31,34,4, ,15,A,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2020_oljefunn-nar-snorrefeltet-i-nordsjoen--344-15-s-og-344-15-a_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=9061,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=9061,sidetrack           ,34_4-15 S                               ,,12.08.2022,,9061,37086976,,707616,0,28974013,9006,19.08.2020,,29.09.2020
34_4-15 S,34_4-15,Neptune Energy Norge AS,882,WILDCAT,PLUGGED,OIL,EXPLORATION, NO,18.06.2020,15.07.2020,,1820-L,34_4-15 S (Dugong),YES,,NEP19303,NEP13903-02019. SP 1184. NEP19303-04030. SP 1211,,27.3,,3570,332.4,,EARLY JURASSIC      ,,NORTH SEA,DEEPSEA YANTAI,SEMISUB STEEL,MOVEABLE,TFO2016,NO,WILDCAT,2020,2020,,,5,,MIDDLE JURASSIC,,MIDDLE JURASSIC,,                    ,28,NO,,,15.07.2020,ED50  ,61,33,45.84,N,2,2,37.52,E,61.562733,2.043756,6826005.63,449196.91,31,34,4, ,15,S,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2020_oljefunn-nar-snorrefeltet-i-nordsjoen--344-15-s-og-344-15-a_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=9060,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=9060,initial             ,                                        ,,15.07.2022,,9060,37086976,,707616,0,28974013,9006,07.09.2020,,29.09.2020
34_5-1 A,34_5-1,BG Norge AS,374 S,APPRAISAL,P&A,DRY,EXPLORATION, NO,16.03.2010,10.04.2010,,1305-L,34_5-1 S,NO,0,,inline 4451 & xline 2305 at top Cook,55.8,25,3731,4416,387,2010,EARLY JURASSIC      ,BURTON FM           ,NORTH SEA,BREDFORD DOLPHIN,SEMISUB STEEL,MOVEABLE,TFO2005,NO,APPRAISAL,2010,2010,,,1,,,,,                    ,                    ,26,NO,,,,ED50  ,61,44,35.19,N,2,35,55.37,E,61.743108,2.598714,6845792.02,478803.99,31,34,5, ,1,A,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2010_345-1-A_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6352,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=6352,sidetrack           ,34_5-1 S                                ,10.04.2012,10.04.2012,,6352,18082198,,373521,0,3811171,,03.10.2019,03.10.2019,29.09.2020
34_5-1 S,34_5-1,BG Norge AS,374 S,WILDCAT,P&A,OIL,EXPLORATION, NO,07.01.2010,13.03.2010,,1292-L,34_5-1 S,YES,135,,inline 4612-xline 2264 at top Cook,35.6,25,3737,3900,387,,EARLY JURASSIC      ,STATFJORD GP        ,NORTH SEA,BREDFORD DOLPHIN,SEMISUB STEEL,MOVEABLE,TFO2005,NO,WILDCAT,2010,2010,,,5,COOK FM,EARLY JURASSIC,,,                    ,                    ,66,NO,,,,ED50  ,61,44,35.19,N,2,35,55.37,E,61.743108,2.598714,6845792.02,478803.99,31,34,5, ,1,S,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2010_345-1-S_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6307,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=6307,initial             ,                                        ,01.04.2012,13.03.2012,,6307,18082198,,373521,0,3811171,,03.10.2019,03.10.2019,29.09.2020
34_5-2 S,34_5-2,A_S Norske Shell,373 S,WILDCAT,P&A,DRY,EXPLORATION, NO,31.05.2018,04.07.2018,,1698-L,,NO,0,,Inline: 5328. Xline 33056,6.47,33.7,3706,3711,387,,EARLY JURASSIC      ,AMUNDSEN FM         ,NORTH SEA,SCARABEO 8,SEMISUB STEEL,MOVEABLE,TFO2005,NO,WILDCAT,2018,2018,,,1,,,,,                    ,                    ,35,NO,,04.07.2018,,ED50  ,61,43,31.18,N,2,39,17.51,E,61.725328,2.654864,6843794.24,481759.32,31,34,5, ,2,S,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2018_345-2-S_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=8448,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=8448,initial             ,                                        ,02.05.2019,04.01.2019,,8448,,,404415,0,3811116,,25.01.2020,25.01.2020,29.09.2020
34_6-1 S,34_6-1,Norske Conoco A_S,268,WILDCAT,P&A,DRY,EXPLORATION, NO,18.07.2002,28.08.2002,,1039-L,,NO,147,,Intersection line 4100 and trace 3542,49,26,3922,4360,380,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,TRANSOCEAN WINNER,SEMISUB STEEL,MOVEABLE,NST2000,NO,WILDCAT,2002,2002,,,1,,,,,                    ,                    ,42,NO,,,,ED50  ,61,34,56.34,N,2,41,7.7,E,61.582317,2.685472,6827854.7,483300.01,31,34,6, ,1,S,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2002_346-1-S_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=4561,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=4561,initial             ,                                        ,24.09.2004,28.08.2004,,4561,,,296326,0,1624366,,03.10.2019,10.03.2020,29.09.2020
34_6-2 A,34_6-2,Total E&P Norge AS,554,APPRAISAL,P&A,OIL,EXPLORATION, NO,05.11.2012,12.12.2012,,1425-L,34_6-2 S (Garantiana),NO,0,,BE1101-1208.SP2248,47.6,31,3840,3974,385.5,3153,EARLY TRIASSIC      ,COOK FM             ,NORTH SEA,BORGLAND DOLPHIN,SEMISUB STEEL,MOVEABLE,TFO2009,NO,APPRAISAL,2012,2012,,,5,COOK FM,EARLY JURASSIC,,,                    ,                    ,38,NO,,,,ED50  ,61,35,24.47,N,2,45,14.08,E,61.590131,2.753911,6828709.52,486937.08,31,34,6, ,2,A,,https:__www.npd.no_fakta_nyheter_resultat-av-leteboring_2012_346-2-s--346-2-a_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7059,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=7059,sidetrack           ,34_6-2 S                                ,11.03.2015,12.12.2014,,7059,22506411,,297784,0,17654471,,03.10.2019,03.10.2019,29.09.2020
34_6-2 S,34_6-2,Total E&P Norge AS,554,WILDCAT,P&A,OIL,EXPLORATION, NO,06.08.2012,05.11.2012,,1412-L,34_6-2 S (Garantiana),YES,152,,BE1101-1208.SP 2248,47,31,4081,4335,385.5,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,BORGLAND DOLPHIN,SEMISUB STEEL,MOVEABLE,TFO2009,NO,WILDCAT,2012,2012,,,5,COOK FM,EARLY JURASSIC,,,                    ,                    ,92,NO,,,,ED50  ,61,35,24.47,N,2,45,14.08,E,61.590131,2.753911,6828709.52,486937.08,31,34,6, ,2,S,,https:__www.npd.no_fakta_nyheter_resultat-av-leteboring_2012_346-2-s--346-2-a_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6971,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=6971,initial             ,                                        ,11.03.2015,05.11.2014,,6971,22506411,,297784,0,17654471,,03.07.2020,03.10.2019,29.09.2020
34_6-3 A,34_6-3,Total E&P Norge AS,554,WILDCAT,P&A,OIL,EXPLORATION, NO,25.09.2014,01.11.2014,,1546-L,34_6-3 A (Akkar),YES,0,,MC3D-B34-6T06 PSDM,43.4,25,3749.3,4019,380.5,2050,EARLY JURASSIC      ,STATFJORD GP        ,NORTH SEA,LEIV EIRIKSSON,SEMISUB STEEL,MOVEABLE,TFO2009,NO,WILDCAT,2014,2014,,,5,COOK FM,EARLY JURASSIC,,,                    ,                    ,34,NO,,01.11.2014,,ED50  ,61,34,29.55,N,2,43,48.69,E,61.574875,2.730192,6827015.07,485670.96,31,34,6, ,3,A,,https:__www.npd.no_fakta_nyheter_resultat-av-leteboring_2014_346-3-s-og-a-_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7587,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=7587,sidetrack           ,34_6-3 S                                ,01.11.2016,01.11.2016,,7587,25307119,,297865,0,17654471,,13.06.2020,03.10.2019,29.09.2020
34_6-3 S,34_6-3,Total E&P Norge AS,554,APPRAISAL,P&A,OIL,EXPLORATION, NO,30.05.2014,24.09.2014,,1521-L,34_6-2 S (Garantiana),NO,142,,MC3D-B34-6R06 PSDM,66.6,25,3816,4462,380.5,,EARLY JURASSIC      ,STATFJORD GP        ,NORTH SEA,LEIV EIRIKSSON,SEMISUB STEEL,MOVEABLE,TFO2009,NO,APPRAISAL,2014,2014,,,5,COOK FM,EARLY JURASSIC,,,                    ,                    ,118,NO,,,24.09.2014,ED50  ,61,34,29.55,N,2,43,48.69,E,61.574875,2.730192,6827015.07,485670.96,31,34,6, ,3,S,,https:__www.npd.no_fakta_nyheter_resultat-av-leteboring_2014_346-3-s-og-a-_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7468,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=7468,initial             ,                                        ,25.09.2016,24.09.2016,,7468,22506411,,297865,0,17654471,,13.06.2020,13.06.2020,29.09.2020
34_6-4,34_6-4,Total E&P Norge AS,554,WILDCAT,P&A,DRY,EXPLORATION, NO,18.12.2015,02.03.2016,,1605-L,,NO,148,,MC3D-B34-6R06 PSDM,9.6,25,4084,4115,390,,EARLY JURASSIC      ,BURTON FM           ,NORTH SEA,LEIV EIRIKSSON,SEMISUB STEEL,MOVEABLE,TFO2009,NO,WILDCAT,2015,2016,,,1,,,,,                    ,                    ,76,NO,,,,ED50  ,61,38,46.65,N,2,49,29.17,E,61.646292,2.824769,6834953.67,490715.21,31,34,6, ,4,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2016_346-4_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7853,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=7853,initial             ,                                        ,02.03.2018,02.03.2018,,7853,,,297865,0,17654471,,03.10.2019,18.01.2020,29.09.2020
34_7-1,34_7-1,Saga Petroleum ASA,89,APPRAISAL,P&A,OIL,EXPLORATION, NO,09.05.1984,24.07.1984,SNORRE,415-L,34_4-1 Snorre,NO,105,,SG-8231 - 125  SP. 200,1.5,25,2905,2905,328,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,VILDKAT EXPLORER,SEMISUB STEEL,MOVEABLE,8,NO,WILDCAT,1984,1984,,,5,LUNDE FM,LATE TRIASSIC,,,                    ,                    ,77,NO,,24.07.1984,,ED50  ,61,28,21.8,N,2,13,25.55,E,61.472722,2.223764,6815851.93,458640.58,31,34,7, ,1,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=111,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=111,initial             ,                                        ,26.10.2009,24.07.1986,,111,44654,43718,297028,0,21516,,04.09.2020,10.03.2020,29.09.2020
34_7-2,34_7-2,Saga Petroleum ASA,89,WILDCAT,P&A,DRY,EXPLORATION, NO,02.09.1984,10.10.1984,,424-L,,NO,92,,SG 8231 - 106  SP. 287,1.75,26,2475,2475,245,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,WILDCAT,1984,1984,,,1,,,,,                    ,                    ,39,NO,,,,ED50  ,61,17,57.16,N,2,9,40.9,E,61.299211,2.161361,6796565.81,455067.4,31,34,7, ,2,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=233,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=233,initial             ,                                        ,26.10.2009,10.10.1986,,233,,,296326,0,21516,,06.03.2020,10.03.2020,29.09.2020
34_7-3,34_7-3,Saga Petroleum ASA,89,APPRAISAL,P&A,OIL,EXPLORATION, NO,14.09.1984,02.01.1985,SNORRE,436-L,34_4-1 Snorre,NO,113,,G_E - 153  SP. 440,2.8,25,3413,3414,303,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,VILDKAT EXPLORER,SEMISUB STEEL,MOVEABLE,8,NO,APPRAISAL,1984,1985,,,5,STATFJORD GP,EARLY JURASSIC,LUNDE FM,LATE TRIASSIC,                    ,                    ,111,NO,,,,ED50  ,61,25,54.08,N,2,7,43.89,E,61.431689,2.128858,6811345.1,453522.97,31,34,7, ,3,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=442,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=442,initial             ,                                        ,01.04.2012,02.01.1987,,442,44654,43718,297028,0,21516,,03.10.2019,10.03.2020,29.09.2020
34_7-4,34_7-4,Saga Petroleum ASA,89,APPRAISAL,P&A,OIL,EXPLORATION, NO,19.11.1984,16.01.1985,SNORRE,445-L,34_4-1 Snorre,NO,75,,G_E-035   SP. 430,3.8,26,3114,3115,319,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,APPRAISAL,1984,1985,,,5,STATFJORD GP,EARLY JURASSIC,,,                    ,                    ,59,NO,,,,ED50  ,61,29,4.44,N,2,8,0.26,E,61.484567,2.133406,6817231.93,453843.83,31,34,7, ,4,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=455,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=455,initial             ,                                        ,01.04.2012,16.01.1987,,455,44654,43718,296326,0,21516,,06.03.2020,05.05.2020,29.09.2020
34_7-5,34_7-5,Saga Petroleum ASA,89,APPRAISAL,P&A,OIL,EXPLORATION, NO,17.01.1985,16.03.1985,STATFJORD ØST,448-L,33_9-7 Statfjord Øst,NO,98,,SG 82 31 - 113  SP. 485,4.6,26,3145,3146,244,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,WILDCAT,1985,1985,,,5,NESS FM,MIDDLE JURASSIC,,,                    ,                    ,59,NO,,,,ED50  ,61,21,54.95,N,2,1,23.67,E,61.365264,2.023242,6804026.01,447777.65,31,34,7, ,5,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=458,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=458,initial             ,                                        ,01.04.2012,16.03.1987,,458,44582,43672,296326,0,21516,,06.03.2020,10.03.2020,29.09.2020
34_7-6,34_7-6,Saga Petroleum ASA,89,APPRAISAL,P&A,OIL,EXPLORATION, NO,17.03.1985,30.05.1985,SNORRE,457-L,34_4-1 Snorre,NO,125,,G_E - 106  SP. 420,3.5,26,3683,3685,307,,MIDDLE TRIASSIC     ,TEIST FM (INFORMAL) ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,APPRAISAL,1985,1985,,,5,STATFJORD GP,EARLY JURASSIC,LUNDE FM,LATE TRIASSIC,                    ,                    ,75,NO,,,,ED50  ,61,27,10.85,N,2,8,17.26,E,61.453014,2.138128,6813713.92,454048.88,31,34,7, ,6,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=465,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=465,initial             ,                                        ,12.01.2015,30.05.1987,,465,44654,43718,296326,0,21516,,06.03.2020,10.03.2020,29.09.2020
34_7-7,34_7-7,Saga Petroleum ASA,89,APPRAISAL,P&A,OIL,EXPLORATION, NO,17.09.1985,16.12.1985,SNORRE,483-L,34_4-1 Snorre,NO,120,,G_E - 116   SP. 505,3.5,26,3524,3526,302,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,WILDCAT,1985,1985,,,5,EIRIKSSON FM,EARLY JURASSIC,,,                    ,                    ,91,NO,,,,ED50  ,61,26,54.53,N,2,5,55.69,E,61.448481,2.098803,6813237.29,451945.36,31,34,7, ,7,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=525,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=525,initial             ,                                        ,12.01.2015,16.12.1987,,525,44654,43718,296326,0,21516,,06.03.2020,10.03.2020,29.09.2020
34_7-8,34_7-8,Saga Petroleum ASA,89,WILDCAT,P&A,OIL,EXPLORATION, NO,05.02.1986,11.04.1986,VIGDIS,503-L,34_7-8 Vigdis,YES,96,,G_E - 281   SP. 410,2,26,2766,2766,286,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,WILDCAT,1986,1986,,,5,INTRA DRAUPNE FM SS,LATE JURASSIC,STATFJORD GP,EARLY JURASSIC,                    ,                    ,66,NO,,,,ED50  ,61,22,25.93,N,2,8,33.37,E,61.373869,2.142603,6804894.92,454171.61,31,34,7, ,8,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=878,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=878,initial             ,                                        ,28.02.2008,11.04.1988,,878,44714,43732,296326,0,21516,,06.03.2020,10.03.2020,29.09.2020
34_7-9,34_7-9,Saga Petroleum ASA,89,APPRAISAL,P&A,OIL,EXPLORATION, NO,13.04.1986,12.06.1986,SNORRE,510-L,34_4-1 Snorre,NO,93,,SG 8420 ROW 011 COLUMN 470,2.7,26,3239,3240,330,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,APPRAISAL,1986,1986,,,5,LUNDE FM,LATE TRIASSIC,,,                    ,                    ,61,NO,,,,ED50  ,61,29,11.99,N,2,11,43.6,E,61.486664,2.195444,6817423.2,457150.88,31,34,7, ,9,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=889,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=889,initial             ,                                        ,20.06.2011,12.06.1988,,889,44654,43718,296326,0,21516,,06.03.2020,05.05.2020,29.09.2020
34_7-10,34_7-10,Saga Petroleum ASA,89,APPRAISAL,P&A,OIL,EXPLORATION, NO,26.08.1986,29.10.1986,SNORRE,527-L,34_4-1 Snorre,NO,109,,G_E 3D 1983 LINJE 185  SP. 445,1.4,26,2999,3000,300,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,WILDCAT,1986,1986,,,5,STATFJORD GP,EARLY JURASSIC,,,                    ,                    ,65,NO,,,,ED50  ,61,25,2.64,N,2,7,36.23,E,61.4174,2.126731,6809754.99,453388.15,31,34,7, ,10,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=947,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=947,initial             ,                                        ,03.12.2014,29.10.1988,,947,44654,43718,296326,0,21516,,06.03.2020,01.05.2020,29.09.2020
34_7-11,34_7-11,Saga Petroleum ASA,89,WILDCAT,JUNKED,NOT APPLICABLE,EXPLORATION, NO,02.10.1987,11.10.1987,,564-L,,NO,0,,SG   8431   ROW  155   COLUMN  534,1,26,861,861,190,,MIOCENE             ,UTSIRA FM           ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,WILDCAT,1987,1987,,,80,,,,,                    ,                    ,10,NO,,,,ED50  ,61,16,17.2,N,2,6,47.1,E,61.271444,2.113083,6793507.13,452438.89,31,34,7, ,11,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1176,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1176,initial             ,                                        ,28.02.2008,11.10.1989,,1176,,,296326,0,21516,,03.10.2019,10.03.2020,29.09.2020
34_7-12,34_7-12,Saga Petroleum ASA,89,WILDCAT,P&A,OIL,EXPLORATION, NO,11.10.1987,17.12.1987,TORDIS,567-L,34_7-12 Tordis,YES,100,,SG  8431   ROW 155   COLUMN  534,5.4,26,2780,2784,190,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,WILDCAT,1987,1987,,,5,TARBERT FM,MIDDLE JURASSIC,NESS FM,MIDDLE JURASSIC,                    ,                    ,68,NO,,,,ED50  ,61,16,17.86,N,2,6,47.26,E,61.271628,2.113128,6793527.52,452441.55,31,34,7, ,12,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1187,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1187,initial             ,                                        ,28.02.2008,17.12.1989,,1187,44666,43725,296326,0,21516,,03.10.2019,01.05.2020,29.09.2020
34_7-13,34_7-13,Saga Petroleum ASA,89,APPRAISAL,P&A,OIL,EXPLORATION, NO,19.02.1988,13.04.1988,VIGDIS,572-L,34_7-8 Vigdis,NO,103,,E 86 (3D) ROW 438 COL. 1410,21,26,,2994,282,,LATE TRIASSIC       ,LUNDE FM            ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,WILDCAT,1988,1988,,,5,ETIVE FM,MIDDLE JURASSIC,,,                    ,                    ,55,NO,,,,ED50  ,61,24,19.23,N,2,3,12.49,E,61.405342,2.053469,6808466.37,449458.44,31,34,7, ,13,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1233,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1233,initial             ,                                        ,28.02.2008,13.04.1990,,1233,44714,43732,296326,0,21516,,05.06.2020,10.03.2020,29.09.2020
34_7-14,34_7-14,Saga Petroleum ASA,89,APPRAISAL,P&A,OIL,EXPLORATION, NO,28.09.1989,02.12.1989,TORDIS,620-L,34_7-12 Tordis,NO,102,,SG 8431  ROW 183  COL. 528,5.1,25,2652,2653,148,,EARLY JURASSIC      ,BURTON FM           ,NORTH SEA,VILDKAT EXPLORER,SEMISUB STEEL,MOVEABLE,8,NO,APPRAISAL,1989,1989,,,5,TARBERT FM,MIDDLE JURASSIC,NESS FM,MIDDLE JURASSIC,                    ,                    ,66,NO,,,,ED50  ,61,15,32.24,N,2,6,58.05,E,61.258956,2.116125,6792113.82,452583.17,31,34,7, ,14,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1278,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1278,initial             ,                                        ,28.05.2003,02.12.1991,,1278,44666,43725,297028,0,21516,,03.10.2019,01.05.2020,29.09.2020
34_7-15 S,34_7-15,Saga Petroleum ASA,89,WILDCAT,P&A,OIL SHOWS,EXPLORATION, NO,23.05.1990,03.09.1990,,638-L,,NO,155,,G_E 83    ROW 200   KOL 256,47.4,26,4333,4646,306,,EARLY JURASSIC      ,DRAKE FM            ,NORTH SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,8,NO,WILDCAT,1990,1990,,,12,,,,,                    ,                    ,104,NO,,,,ED50  ,61,24,38.59,N,2,12,53.22,E,61.410719,2.214783,6808951.1,458078.95,31,34,7, ,15,S,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1544,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1544,initial             ,                                        ,27.02.2004,03.09.1992,,1544,,,296326,0,21516,,03.10.2019,10.03.2020,29.09.2020
